GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,72.0,72,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,86.0,86,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2007,2007,2007,AFR,Africa,KEN,Kenya,,,,106438.0,106 438,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,70.0,70,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,40000.0,40 000 [23 000-60 000],23000.0,60000.0
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,82.0,82,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,102.0,102,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,78.0,78,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,69.0,69,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2007,2007,2007,AFR,Africa,KEN,Kenya,,,,42.0,42,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-xdr-tb-cases,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,100.0,100,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,564.0,564 [169-1190],169.0,1190.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2007,2007,2007,AFR,Africa,KEN,Kenya,,,,83.0,83,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,86.0,86,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,566.0,566 [169-1200],169.0,1200.0
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,73.0,73,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,98.0,98,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,67.0,67 [45-110],45.0,110.0
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-xdr-tb-cases,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,67.0,67,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,33000.0,33 000 [20 000-50 000],20000.0,50000.0
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,630.0,630 [156-1420],156.0,1420.0
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,63.0,63,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,18.0,18,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,97.0,97,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,45.0,45 [24-120],24.0,120.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2007,2007,2007,AFR,Africa,KEN,Kenya,,,,69.0,69,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,0.0,0,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,218.0,218 [71-445],71.0,445.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,46.0,46 [28-89],28.0,89.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,87.0,87,,
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,1400.0,1400 [720-2100],720.0,2100.0
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,52.0,52,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,10.0,10,,
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,2100.0,2100 [770-3400],770.0,3400.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,81.0,81,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,45.0,45,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,217000.0,217 000 [76 000-429 000],76000.0,429000.0
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,70.0,70 [43-103],43.0,103.0
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,126.0,126 [60-216],60.0,216.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,99941.0,99 941,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,98.0,98,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,14.0,14,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-xdr-tb-cases,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,100.0,100,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,39.0,39,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,46.0,46 [25-120],25.0,120.0
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,79.0,79,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,99.0,99,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,77.0,77,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,179.0,179 [69-341],69.0,341.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2004,2004,2004,AFR,Africa,KEN,Kenya,,,,46.0,46 [20-190],20.0,190.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2007,2007,2007,AFR,Africa,KEN,Kenya,,,,45.0,45 [20-180],20.0,180.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,229000.0,229 000 [68 000-484 000],68000.0,484000.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,70.0,70,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,84.0,84,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,70.0,70,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,82.0,82,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,45.0,45 [24-110],24.0,110.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,99272.0,99 272,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,40.0,40,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,26.0,26,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,63.0,63 [40-90],40.0,90.0
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,244.0,244,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,13.0,13,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,531.0,531 [174-1080],174.0,1080.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,94183.0,94 183,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,85.0,85,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,43.0,43,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,88025.0,88 025,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2001,2001,2001,AFR,Africa,KEN,Kenya,,,,158000.0,158 000 [56 000-310 000],56000.0,310000.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,73.0,73,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,390.0,390,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,83.0,83,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,57.0,57,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,83599.0,83 599,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2004,2004,2004,AFR,Africa,KEN,Kenya,,,,19.0,19,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,73.0,73,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,82.0,82,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2004,2004,2004,AFR,Africa,KEN,Kenya,,,,60.0,60,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,150.0,150 [65-271],65.0,271.0
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,118.0,118,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,507.0,507,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,308.0,308,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,69000.0,69 000 [30 000-125 000],30000.0,125000.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,102680.0,102 680,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,423.0,423 [183-761],183.0,761.0
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-xdr-tb-cases,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,63.0,63,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,78.0,78,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,135000.0,135 000 [81 000-201 000],81000.0,201000.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,26.0,26,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,329.0,329 [74-770],74.0,770.0
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,0.0,0,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,380.0,380 [182-651],182.0,651.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2001,2001,2001,AFR,Africa,KEN,Kenya,,,,73017.0,73 017,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,96.0,96,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,89796.0,89 796,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,96.0,96,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2002,2002,2002,AFR,Africa,KEN,Kenya,,,,80183.0,80 183,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,24.0,24,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,79.0,79,,
